funding_total_usd,status,country_code,city,funding_rounds,first_funding_at,last_funding_at,founded_year,status_class,main_category,funding_total_category
2250000.0,closed,USA,San Francisco,2,2006-01-01,2007-09-01,2012,0,Events,1
1000000.0,operating,GBR,London,1,2013-11-01,2013-11-01,2013,1,Beauty,0
18800000.0,operating,THA,Bangkok,3,2013-12-19,2015-05-11,2013,1,E-Commerce,1
3000.0,operating,CZE,Prague,1,2012-02-01,2012-02-01,2012,1,Broadcasting,0
5000000.0,operating,USA,Orlando,1,2006-08-14,2006-08-14,2006,1,Advertising,1
1300000.0,operating,USA,Seattle,2,2010-06-22,2011-05-02,2009,1,Software,1
100000.0,closed,USA,Raleigh,1,2012-09-01,2012-09-01,2012,0,Advertising,0
10000000.0,operating,CAN,Toronto,2,2010-05-13,2011-12-09,2002,1,Software,1
1600000.0,operating,CAN,Calgary,1,2012-08-01,2012-08-01,2009,1,Consumer Electronics,1
,operating,DNK,Haderslev,1,2008-08-24,2008-08-24,2012,1,Technology,3
151584.076446303,operating,BGR,Sofia,3,2014-06-01,2015-04-01,2014,1,Business Development,0
1750000.0,operating,USA,Boston,3,2014-02-14,2015-02-12,2013,1,Collaboration,1
300000.0,operating,USA,Houston,1,2013-10-10,2013-10-10,2013,1,Energy Efficiency,0
,closed,USA,New York,1,2011-01-01,2011-01-01,2011,0,Apps,3
575000.0,operating,GBR,London,2,2014-01-01,2015-04-14,2012,1,Real Estate,0
,operating,USA,Santa Barbara,1,2014-04-01,2014-04-01,2014,1,Cannabis,3
1000.0,operating,CAN,Drumheller,1,2014-11-19,2014-11-19,2013,1,Clean Technology,0
,operating,ISR,Tel Aviv,3,2011-08-04,2014-02-24,2011,1,Security,3
19000000.0,acquired,USA,Santa Clara,2,2003-02-01,2006-05-15,2003,2,Semiconductors,1
,operating,USA,Knoxville,1,2013-10-31,2013-10-31,2009,1,Clean Technology,3
,operating,USA,Rancho Cucamonga,1,2013-10-22,2013-10-22,2012,1,Fashion,3
450000.0,operating,GBR,London,1,2015-02-04,2015-02-04,2012,1,Fashion,0
,operating,USA,San Francisco,1,2012-12-01,2012-12-01,2011,1,Software,3
2818181.0,operating,CAN,Calgary,1,2014-04-29,2014-04-29,2012,1,Cloud Computing,1
250000.0,closed,USA,St Louis,1,2015-02-24,2015-02-24,2012,0,Software,0
650000.0,operating,USA,New York,1,2014-10-01,2014-10-01,2012,1,Curated Web,0
500000.0,operating,GBR,London,2,2014-09-01,2014-10-02,2013,1,Big Data,0
20116592.0,operating,USA,San Francisco,5,2010-10-13,2014-12-09,2010,1,Content Discovery,1
,operating,GBR,London,1,2011-08-05,2011-08-05,2009,1,Digital Entertainment,3
600000.0,operating,CAN,Vancouver,1,2013-07-16,2013-07-16,2011,1,Games,0
5944350.0,operating,CAN,Vancouver,3,2007-05-03,2010-08-02,2002,1,Software,1
34100000.0,acquired,USA,San Rafael,3,2005-08-24,2010-10-04,2004,2,Banking,1
1020000.0,operating,USA,Montclair,1,2008-12-15,2008-12-15,2007,1,Cloud Data Services,1
1000000.0,operating,USA,Providence,1,2012-01-05,2012-01-05,2012,1,Biotechnology,0
1411955.0,operating,SWE,Stockholm,1,2011-08-18,2011-08-18,2006,1,Clean Technology,1
10130000.0,operating,GBR,Windsor,2,2005-10-01,2006-08-30,1991,1,Software,1
7756.0,closed,USA,San Francisco,1,2015-07-26,2015-07-26,2015,0,Freelancers,0
964738.0,operating,GBR,Belfast,1,2013-10-30,2013-10-30,2011,1,Software,0
16666.0,operating,USA,Orlando,1,2013-01-03,2013-01-03,2012,1,Advertising,0
,operating,USA,San Francisco,1,2014-09-23,2014-09-23,2013,1,Advertising,3
60000.0,operating,SGP,Singapore,1,2011-06-01,2011-06-01,2011,1,Games,0
51600000.0,operating,USA,Irving,2,2009-10-02,2014-07-01,2012,1,Clean Technology,1
,operating,USA,San Francisco,1,2014-09-24,2014-09-24,2012,1,Software,3
19253219.0,operating,USA,New York,3,2013-12-19,2015-02-27,2013,1,Curated Web,1
36896077.0,operating,USA,New York,7,2008-10-10,2014-08-26,2005,1,Advertising,1
1118000.0,operating,ESP,Málaga,2,2014-04-01,2015-06-04,2011,1,Apps,1
7865646.0,operating,USA,Fort Worth,1,2013-09-10,2013-09-10,2011,1,Biotechnology,1
5750000.0,acquired,USA,Palo Alto,3,2007-02-01,2010-02-05,2005,2,Career Management,1
5000000.0,operating,USA,Dallas,1,2015-03-11,2015-03-11,1885,1,News,1
32500000.0,operating,USA,Omaha,2,2012-06-26,2013-02-25,2012,1,Curated Web,1
650000.0,operating,USA,Sabetha,3,2013-11-21,2014-05-28,2013,1,Big Data,0
500000.0,operating,USA,San Francisco,1,2015-02-01,2015-02-01,2015,1,Beauty,0
18628.0,operating,GBR,Liverpool,1,2011-01-01,2011-01-01,2011,1,Hospitality,0
225155.0,operating,DEU,Hamburg,1,2013-05-28,2013-05-28,2012,1,E-Commerce,0
754000.0,operating,NOR,Tofte,1,2008-01-10,2008-01-10,2004,1,Hardware + Software,0
15070000.0,closed,USA,Raleigh,1,2007-01-17,2007-01-17,2012,0,Software,1
,closed,USA,San Francisco,2,2012-04-01,2012-09-07,2011,0,Software,3
10000000.0,operating,USA,Brentwood,2,2013-11-01,2014-01-14,2008,1,Health and Wellness,1
1920000.0,operating,USA,Atlanta,4,2011-11-27,2014-07-17,2012,1,Manufacturing,1
450310.0,operating,ITA,Brescia,1,2013-10-09,2013-10-09,2012,1,Software,0
356139.0,operating,KOR,Seoul,2,2013-03-11,2014-08-04,2011,1,E-Commerce,0
40663845.0,operating,FRA,Massy,5,2005-08-01,2015-07-14,2001,1,Electronics,1
40000.0,operating,CAN,Edmonton,1,2011-12-16,2011-12-16,2010,1,Business Services,0
5653260.0,operating,USA,Gloucester,1,2010-01-08,2010-01-08,2007,1,Clean Technology,1
1611610.0,operating,IRL,Dublin,1,2007-11-18,2007-11-18,2003,1,Games,1
1875000.0,operating,CAN,Westmount,1,2015-07-21,2015-07-21,2012,1,Health and Wellness,1
5067737.0,closed,USA,Austin,2,2011-01-24,2012-04-23,1988,0,Software,1
35000035.0,acquired,USA,San Dimas,2,2006-05-02,2009-03-31,2012,2,Manufacturing,1
35000.0,operating,USA,Hawley,1,2008-11-19,2008-11-19,2008,1,Enterprise Software,0
,operating,USA,San Francisco,1,2015-07-01,2015-07-01,2012,1,Business Productivity,3
6000000.0,closed,USA,Waltham,1,2005-04-19,2005-04-19,1998,0,Software,1
1280000.0,operating,USA,San Francisco,1,2013-01-09,2013-01-09,2012,1,Games,1
1443047.30138681,operating,CAN,Montréal,4,2014-03-10,2015-10-05,2014,1,Energy,1
300000.0,operating,USA,Chicago,1,2015-07-06,2015-07-06,2015,1,Internet,0
2500000.0,closed,USA,Newton Center,1,2009-12-01,2009-12-01,2005,0,Domains,1
,operating,SWE,Stockholm,1,2008-10-16,2008-10-16,2006,1,File Sharing,3
782000.0,operating,USA,Redmond,2,2011-04-25,2012-12-20,2006,1,Hardware + Software,0
,ipo,USA,Needham,1,1996-06-28,1996-06-28,1989,2,Telecommunications,3
600000.0,operating,JPN,Tokyo,1,2013-09-11,2013-09-11,2011,1,Hospitality,0
26174320.0,operating,USA,Herndon,2,2007-10-25,2008-09-29,2001,1,Cloud Security,1
2043445.0,operating,USA,Broomfield,2,2013-12-20,2015-06-24,2009,1,Biotechnology,1
223478.0,operating,NLD,Amsterdam,2,2014-12-31,2015-05-05,2012,1,Mobile,0
25000.0,operating,ARG,Buenos Aires,1,2012-04-01,2012-04-01,2011,1,EdTech,0
6300000.0,operating,USA,Scottsdale,3,2008-09-25,2010-05-21,2012,1,Software,1
175000.0,operating,USA,New York,2,2014-05-12,2014-08-01,2014,1,Cloud Data Services,0
4100000.0,operating,USA,Berkeley,1,2007-08-10,2007-08-10,2005,1,Ad Targeting,1
,operating,USA,San Francisco,1,2015-01-20,2015-01-20,2012,1,Software,3
,acquired,USA,New York,1,2011-06-01,2011-06-01,2011,2,Information Technology,3
500000.0,operating,USA,Marina Del Rey,1,2014-01-01,2014-01-01,2013,1,Music,0
1232200.0,operating,SWE,Malmö,1,2012-06-01,2012-06-01,2012,1,Analytics,1
,closed,USA,San Francisco,1,2004-09-30,2004-09-30,2012,0,Software,3
5500000.0,operating,USA,Austin,1,2010-05-26,2010-05-26,1981,1,Semiconductors,1
3000000.0,operating,GBR,Glasgow,1,2015-04-29,2015-04-29,2012,1,Services,1
4000000.0,operating,USA,Venice,3,2012-10-01,2015-05-05,2008,1,Chat,1
188679.0,operating,CAN,Montréal,1,2013-12-01,2013-12-01,2012,1,Local Based Services,0
28000.0,operating,USA,Palo Alto,1,2013-07-10,2013-07-10,2012,1,Big Data Analytics,0
33000000.0,operating,CHN,San Francisco,3,2012-02-01,2015-04-07,2011,1,Hospitality,1
48131961.0,acquired,USA,Edison,6,2004-12-21,2012-06-15,1999,2,Health Diagnostics,1
43000000.0,operating,IND,Secunderabad,1,2013-06-28,2013-06-28,2003,1,Clean Technology,1
,closed,USA,Las Vegas,1,2000-07-09,2000-07-09,2000,0,Business Services,3
,operating,USA,Hector,1,2014-10-31,2014-10-31,2014,1,Software,3
46500000.0,ipo,CHN,Beijing,4,2004-01-01,2010-01-01,2001,2,Technology,1
6000000.0,operating,USA,Batesville,2,2013-10-24,2013-10-24,1872,1,Education,1
18100000.0,operating,USA,Rochester,2,2013-09-19,2014-10-13,1919,1,Biotechnology,1
6900000.0,operating,USA,San Francisco,2,2013-04-16,2014-10-16,2012,1,Enterprise Software,1
46922681.0,operating,USA,Mountain View,5,2010-05-17,2013-12-03,2008,1,Health Care,1
,operating,USA,Portland,1,2012-01-01,2012-01-01,2012,1,Hospitality,3
,operating,USA,Lake Linden,1,2011-04-01,2011-04-01,2009,1,Manufacturing,3
6000000.0,operating,USA,Austin,4,2010-08-18,2015-02-13,2012,1,Mobile,1
,operating,CHN,Shanghai,1,2014-05-01,2014-05-01,2012,1,Software,3
4596695.0,operating,GBR,San Francisco,2,2012-11-01,2014-01-28,2013,1,Digital Media,1
,operating,USA,San Francisco,1,2010-10-25,2010-10-25,2012,1,E-Commerce,3
1800000.0,operating,USA,New York,1,2011-03-22,2011-03-22,2009,1,Advertising,1
1805739.0,operating,DEU,Berlin,1,2014-11-13,2014-11-13,2012,1,Enterprise Resource Planning,1
17200000.0,operating,FRA,Paris,4,2007-03-09,2010-04-26,2006,1,Games,1
33463229.0,operating,USA,Louisville,1,2009-03-30,2009-03-30,2012,1,Business Services,1
58500000.0,operating,GBR,Cambridge,5,2006-07-31,2010-10-11,2004,1,Automotive,1
237784.0,operating,LVA,Riga,2,2013-11-08,2015-02-06,2013,1,Fleet Management,0
2000000.0,operating,FRA,Paris,1,2010-07-20,2010-07-20,2007,1,Software,1
300000.0,operating,USA,Cambridge,1,2014-03-17,2014-03-17,2009,1,Nonprofits,0
100000.0,operating,USA,New York,1,2014-12-05,2014-12-05,2013,1,E-Commerce,0
2175000.0,operating,USA,Secaucus,1,2010-07-09,2010-07-09,2010,1,Biotechnology,1
62500.0,operating,RUS,Moscow,1,2013-12-10,2013-12-10,2012,1,Contests,0
100000.0,operating,USA,Pleasanton,2,2014-09-26,2015-09-10,2014,1,Education,0
13065000.0,operating,ITA,Milan,1,2012-12-05,2012-12-05,1990,1,Software,1
2350000.0,operating,USA,Woodland Hills,2,2013-03-01,2014-01-30,2012,1,Advertising,1
,operating,USA,Omaha,1,2011-12-18,2011-12-18,2011,1,Real Estate,3
2500000.0,operating,USA,Redwood City,1,2006-04-12,2006-04-12,2000,1,Enterprise Software,1
21000000.0,operating,USA,Palo Alto,2,2013-07-29,2014-08-06,2011,1,Android,1
667283.0,operating,USA,Langhorne,1,2010-11-18,2010-11-18,2009,1,Manufacturing,0
6509999.0,operating,USA,Irvine,2,2013-08-13,2015-02-19,2013,1,Leisure,1
17000000.0,closed,USA,San Jose,1,2002-03-04,2002-03-04,2012,0,Information Technology,1
40000000.0,closed,USA,San Francisco,1,2001-09-27,2001-09-27,2012,0,Electronics,1
314000.0,operating,GBR,London,1,2009-07-08,2009-07-08,2008,1,Advertising,0
746000.0,operating,USA,Saint Paul,3,2012-03-30,2013-08-13,2011,1,Software,0
26400000.0,acquired,USA,Emeryville,3,2002-09-26,2007-09-14,1997,2,Security,1
2950000.0,operating,USA,San Francisco,3,2013-02-11,2015-06-10,2012,1,Consumer Internet,1
1647875.0,operating,USA,Cambridge,3,2012-08-01,2014-07-15,2012,1,Cloud Computing,1
5000000.0,closed,USA,New York,1,2001-07-24,2001-07-24,2012,0,Digital Media,1
7800000.0,operating,USA,Mountain View,2,2011-03-05,2011-11-17,2010,1,E-Commerce,1
1371646.17594753,operating,KOR,Seoul,4,2012-02-02,2015-08-24,2012,1,Collaborative Consumption,1
8500000.0,operating,USA,Redwood City,1,2015-06-22,2015-06-22,2012,1,Development Platforms,1
49800000.0,operating,USA,Cambridge,3,2013-10-22,2015-05-28,2010,1,Biotechnology,1
24843426.0,operating,USA,Atlanta,7,2007-05-16,2013-10-15,2005,1,Collaboration,1
1270000.0,operating,FRA,Compiègne,1,2006-05-11,2006-05-11,2012,1,Games,1
4700000.0,operating,AUS,Sydney,1,2013-10-03,2013-10-03,2012,1,Curated Web,1
455000.0,operating,USA,San Francisco,1,2010-01-01,2010-01-01,2009,1,Clean Energy,0
,operating,FRA,Sophia Antipolis,2,2014-08-18,2015-11-02,2013,1,Analytics,3
,acquired,USA,Dallas,1,2007-10-01,2007-10-01,2000,2,Software,3
,closed,USA,Long Beach,1,2009-07-31,2009-07-31,2009,0,Clean Technology,3
4520763.0,operating,USA,Menlo Park,2,2010-03-19,2013-03-26,2008,1,Biotechnology,1
225000.0,operating,USA,Atlanta,1,2013-04-13,2013-04-13,2013,1,Document Management,0
1010004.0,operating,USA,Las Vegas,1,2010-07-13,2010-07-13,2006,1,Biotechnology,1
420000.0,operating,USA,Chicago,2,2011-12-08,2014-01-13,2011,1,Advertising,0
25000000.0,operating,CHN,San Francisco,1,2014-08-20,2014-08-20,2013,1,E-Commerce,1
3536.0,closed,USA,San Francisco,1,2015-06-17,2015-06-17,2014,0,Analytics,0
26000000.0,operating,USA,Brooklyn,3,2009-08-01,2015-09-30,2009,1,Consumer Goods,1
19600000.0,closed,USA,Portsmouth,1,2012-04-05,2012-04-05,2012,0,Clean Technology,1
500000.0,operating,USA,New York,1,2010-04-01,2010-04-01,2010,1,Crowdsourcing,0
1000000.0,acquired,RUS,Lev Tolstoy,1,2011-04-15,2011-04-15,2012,2,News,0
840000.0,operating,GBR,London,2,2014-01-10,2015-04-14,2012,1,Games,0
8000000.0,operating,USA,Baton Rouge,1,2007-08-27,2007-08-27,2012,1,Risk Management,1
400000.0,operating,USA,San Diego,1,2014-12-12,2014-12-12,2014,1,Events,0
2300000.0,operating,ISR,Misgav,2,2008-01-01,2012-01-01,2008,1,Audio,1
4977547.0,operating,GBR,Harrogate,1,2014-10-24,2014-10-24,2011,1,Biotechnology,1
100000.0,operating,USA,Phoenix,1,2015-06-30,2015-06-30,2011,1,Internet,0
,acquired,USA,Los Angeles,1,2014-09-12,2014-09-12,2011,2,Media,3
96700000.0,operating,USA,Billings,1,2014-01-09,2014-01-09,2006,1,Clean Technology,1
,operating,USA,San Jose,1,2014-11-07,2014-11-07,2014,1,Assisted Living,3
3500000.0,operating,USA,Greenwood Village,1,2010-07-07,2010-07-07,2008,1,Finance,1
616471.0,operating,CAN,Toronto,2,2011-06-27,2012-06-21,1974,1,Hardware + Software,0
400000.0,operating,USA,Green Bay,1,2014-03-25,2014-03-25,1976,1,Networking,0
80587143.0,operating,USA,Cambridge,6,2008-05-01,2013-09-26,2003,1,Clean Technology,1
449300.0,operating,USA,San Francisco,1,2013-08-26,2013-08-26,2012,1,Biotechnology,0
,operating,USA,Boston,1,2014-06-12,2014-06-12,2012,1,Apps,3
20769647.0,acquired,USA,Mclean,4,2001-02-20,2015-11-16,1982,2,Analytics,1
,operating,HKG,Kowloon City,10,2012-10-15,2015-03-19,2012,1,Local Commerce,3
50000.0,operating,USA,San Francisco,1,2010-01-01,2010-01-01,2009,1,Travel,0
18000000.0,operating,ISR,San Francisco,3,2010-07-01,2011-10-01,2010,1,Natural Resources,1
3000000.0,operating,USA,San Francisco,2,2012-11-30,2013-09-19,1986,1,Software,1
,closed,MKD,Skopje,1,2008-03-05,2008-03-05,2007,0,Curated Web,3
33052663.0,acquired,USA,Brooklyn,5,1999-09-02,2012-12-03,2007,2,Clean Technology,1
,operating,USA,Williamsburg,1,2011-06-10,2011-06-10,2011,1,EdTech,3
13326421.678749,operating,ESP,Barcelona,3,2006-11-30,2009-09-16,2002,1,Biotechnology,1
6203334.0,operating,FIN,Helsinki,1,2015-02-27,2015-02-27,2010,1,Automotive,1
,operating,USA,Laurel,1,2014-08-26,2014-08-26,2014,1,Manufacturing,3
7320183.0,operating,USA,New York,3,2014-02-10,2015-10-20,2011,1,Business Services,1
40000001.0,operating,USA,La Jolla,2,2005-12-23,2013-02-05,2005,1,Biotechnology,1
600000.0,operating,USA,Hayward,1,2007-10-01,2007-10-01,2012,1,Biotechnology,0
2923307.0,operating,CHN,Shenzhen,1,2003-11-01,2003-11-01,1994,1,Manufacturing,1
,operating,USA,Valparaiso,1,1996-07-01,1996-07-01,2012,1,Content Delivery,3
,closed,SWE,Stockholm,1,2005-06-09,2005-06-09,2012,0,Software,3
30000.0,operating,USA,San Francisco,1,2014-12-20,2014-12-20,2014,1,Advertising,0
161040000.0,acquired,USA,Bedford,3,2007-01-01,2009-04-16,2001,2,Clean Technology,2
2000.0,operating,USA,Minnesota City,1,2014-04-24,2014-04-24,2014,1,Kids,0
20000.0,operating,USA,Philadelphia,1,2011-09-01,2011-09-01,2011,1,Career Planning,0
1463414.0,operating,CHN,Shanghai,1,2008-08-01,2008-08-01,2012,1,Enterprise Software,1
150000.0,operating,USA,Manhattan Beach,2,2013-03-01,2014-03-26,2013,1,Curated Web,0
60000.0,operating,USA,Stamford,1,2014-02-22,2014-02-22,2014,1,General Public Worldwide,0
500000.0,closed,USA,Fort Lauderdale,1,2008-07-01,2008-07-01,2008,0,All Students,0
1000000.0,operating,ISR,San Francisco,1,2015-07-07,2015-07-07,2012,1,Brand Marketing,0
219000000.0,operating,CHN,Shanghai,4,2013-12-31,2015-08-20,2012,1,Finance,2
1600000.0,operating,GBR,London,1,2010-11-16,2010-11-16,2012,1,Biotechnology,1
,operating,USA,Los Angeles,1,2015-08-01,2015-08-01,2015,1,Software,3
1800000.0,operating,USA,Lakebay,2,2012-06-03,2013-09-03,2011,1,Artificial Intelligence,1
,operating,IRL,Dublin,1,2014-06-11,2014-06-11,1996,1,Taxis,3
8358950.0,operating,USA,Los Angeles,1,2015-06-16,2015-06-16,2011,1,Energy,1
,operating,GBR,Bristol,1,2011-05-01,2011-05-01,2008,1,Discounts,3
63099998.0,operating,USA,New York,4,2010-03-18,2014-05-21,2009,1,B2B,1
9553118.0,operating,IRL,Dublin,1,2014-06-30,2014-06-30,1985,1,Clean Technology,1
136122092.0,operating,NZL,Auckland,2,2015-01-12,2015-09-25,2012,1,Financial Services,2
75709.0,operating,CAN,Toronto,1,2010-07-01,2010-07-01,2010,1,Health and Insurance,0
3697600.0,operating,IRL,Dublin,3,2010-05-01,2010-12-17,2010,1,Billing,1
700000.0,operating,USA,Austin,1,2014-02-21,2014-02-21,2013,1,Curated Web,0
12000000.0,operating,NGA,Abuja,2,2000-03-30,2002-05-12,1997,1,Business Intelligence,1
1475000.0,operating,USA,New York,3,2015-01-04,2015-09-21,2014,1,Crowdsourcing,1
,closed,CHN,Beijing,1,2007-01-01,2007-01-01,2007,0,Advertising,3
1631321.0,operating,CHN,Guangzhou,1,2013-09-01,2013-09-01,2012,1,Games,1
,operating,FRA,Paris,1,2009-05-01,2009-05-01,2009,1,Cloud Computing,3
555000.0,operating,USA,Cincinnati,2,2013-07-31,2015-05-28,2013,1,Software,0
500000.0,operating,USA,Akron,2,2008-06-03,2010-07-16,2012,1,Software,0
2000000.0,operating,CAN,Markham,1,2013-10-28,2013-10-28,2009,1,Automotive,1
2050216.0,operating,AUT,Vienna,6,2010-01-01,2015-01-20,2013,1,Blogging Platforms,1
28000000.0,acquired,USA,Redmond,2,2003-08-01,2008-02-05,2012,2,Medical,1
80000.0,operating,CHL,Santiago,2,2014-12-15,2015-03-05,2014,1,Bitcoin,0
,operating,USA,New York,1,2014-08-14,2014-08-14,2012,1,Consumer Behavior,3
9856183.0,acquired,USA,Austin,2,2011-01-06,2012-07-13,2010,2,Enterprise Software,1
1300000.0,operating,USA,New York,1,2013-05-17,2013-05-17,2012,1,Advertising,1
350000.0,operating,GBR,London,1,2013-12-29,2013-12-29,2013,1,Digital Media,0
,operating,USA,San Francisco,1,2011-08-04,2011-08-04,2011,1,Curated Web,3
10000000.0,operating,USA,Austin,3,2013-08-13,2014-12-15,2012,1,Travel,1
52000000.0,operating,USA,New York,3,2010-04-29,2015-06-19,1990,1,Biotechnology,1
8500000.0,operating,USA,St Louis,3,2007-08-01,2013-10-10,2006,1,Biotechnology,1
3228023.0,operating,USA,Reston,4,2009-07-30,2015-07-16,2003,1,Software,1
1600000.0,operating,IND,Bangalore,1,2013-08-13,2013-08-13,2009,1,Analytics,1
250000.0,operating,GBR,Alderley Park,1,2007-12-01,2007-12-01,2008,1,Games,0
4100000.0,operating,USA,New York,1,2006-12-06,2006-12-06,1997,1,Software,1
,operating,USA,Hampshire,1,2011-05-29,2011-05-29,2007,1,Consulting,3
45000000.0,operating,USA,New York,2,2012-01-03,2015-03-09,2011,1,Advertising,1
2250000.0,acquired,USA,New York,3,2011-03-15,2013-09-16,2010,2,E-Commerce,1
100000.0,closed,USA,Baltimore,1,2013-01-01,2013-01-01,2012,0,Fitness,0
1975152.0,operating,KOR,Seongnam,1,2014-07-11,2014-07-11,2013,1,Mobile Software Tools,1
,ipo,CHN,San Francisco,1,2011-03-01,2011-03-01,2007,2,E-Commerce,3
2447540.0,operating,USA,San Francisco,3,2014-01-01,2015-05-26,2014,1,Content,1
,operating,DEU,Berlin,1,2013-02-14,2013-02-14,2011,1,Enterprise Software,3
1250000.0,closed,USA,Plantation,1,2015-07-30,2015-07-30,2014,0,Cloud Infrastructure,1
11988175.7201105,acquired,IRL,Dublin,2,2006-12-20,2009-09-15,2003,2,Diagnostics,1
7874999.0,acquired,USA,San Antonio,2,2009-05-12,2010-01-21,2012,2,Hardware + Software,1
96200000.0,acquired,USA,Beachwood,3,2008-06-03,2013-07-16,2003,2,Enterprise Software,1
1000000.0,operating,USA,Sandy,1,2014-10-23,2014-10-23,2011,1,Finance,0
1471000000.0,acquired,USA,Irvine,9,2008-01-14,2012-04-02,2008,2,Automotive,2
,closed,USA,Chatsworth,1,2012-01-01,2012-01-01,1995,0,Software,3
,closed,USA,San Francisco,1,2015-08-18,2015-08-18,2012,0,Services,3
,operating,USA,New York,1,2008-06-01,2008-06-01,2008,1,Entrepreneur,3
200000.0,closed,USA,Edison,1,2012-04-01,2012-04-01,2012,0,Curated Web,0
1200000.0,operating,USA,New York,1,2014-09-01,2014-09-01,2012,1,Artificial Intelligence,1
14400000.0,operating,USA,Wakefield,1,2011-05-12,2011-05-12,2012,1,Consulting,1
3300000.0,operating,GBR,London,1,2014-04-28,2014-04-28,2012,1,Health Care,1
,operating,USA,San Francisco,2,2013-03-01,2013-04-01,2011,1,Health Care,3
,operating,USA,Portland,1,2014-11-18,2014-11-18,2012,1,Software,3
176000.0,operating,USA,Wilmington,1,2015-03-01,2015-03-01,2015,1,Internet,0
8160000.0,operating,USA,Radnor,2,2007-03-13,2008-12-19,2000,1,Enterprise Software,1
1560000.0,operating,USA,San Francisco,2,2012-06-01,2012-08-25,2011,1,Gambling,1
,operating,USA,Boston,1,2014-08-20,2014-08-20,2012,1,Food Processing,3
454575.0,operating,GBR,Ipswich,1,2013-12-05,2013-12-05,2012,1,Software,0
4800000.0,operating,USA,San Francisco,2,2013-01-01,2014-06-02,2013,1,EdTech,1
50000.0,operating,SRB,Novi Sad,1,2014-03-20,2014-03-20,2012,1,Cars,0
600000.0,operating,USA,Saint Cloud,1,2014-03-05,2014-03-05,2014,1,Entertainment,0
500000.0,closed,USA,New York,1,2008-01-01,2008-01-01,2008,0,Cooking,0
,operating,USA,San Francisco,1,2015-06-15,2015-06-15,2015,1,Education,3
100000.0,operating,USA,New York,1,2011-04-01,2011-04-01,2011,1,Curated Web,0
,operating,USA,Norwell,1,2014-11-11,2014-11-11,2012,1,Software,3
3500000.0,operating,USA,San Diego,1,2014-03-06,2014-03-06,2013,1,Software,1
3000000.0,operating,USA,Rolling Hills Estates,1,2011-11-21,2011-11-21,2011,1,Software,1
12800000.0,operating,USA,Newark,6,2009-05-01,2013-05-10,2008,1,Biotechnology,1
1000.0,operating,USA,Massillon,1,2010-11-06,2010-11-06,2010,1,Automotive,0
